SN: 20240008
Software version: 3.0

3999,1723196672,2024/8/9 9:44:32,87.08,22.58,1114.69,1822.50,3823.24,0,0,0,2,1,2024-08-09T09:44:32Z
5998,1723196674,2024/8/9 9:44:34,86.88,22.59,648.19,1823.06,3837.89,0,0,0,3,1,2024-08-09T09:44:34Z
7999,1723196676,2024/8/9 9:44:36,86.80,22.64,374.25,1823.63,3833.01,0,0,0,4,1,2024-08-09T09:44:36Z
9999,1723196678,2024/8/9 9:44:38,86.75,22.67,300,1824.38,3833.01,0,0,0,5,1,2024-08-09T09:44:38Z
11999,1723196680,2024/8/9 9:44:40,86.86,22.70,260.81,1824.75,3833.01,0,0,0,6,1,2024-08-09T09:44:40Z
13999,1723196682,2024/8/9 9:44:42,86.90,22.73,235.5,1825.31,3833.01,0,0,0,7,1,2024-08-09T09:44:42Z
16000,1723196684,2024/8/9 9:44:44,86.95,22.72,218.44,1826.06,3828.12,0,0,0,8,1,2024-08-09T09:44:44Z
17998,1723196686,2024/8/9 9:44:46,86.85,22.79,206.25,1826.63,3828.12,0,0,0,9,1,2024-08-09T09:44:46Z
19999,1723196688,2024/8/9 9:44:48,86.60,22.81,198.19,1827.19,3828.12,0,0,0,10,1,2024-08-09T09:44:48Z
21999,1723196690,2024/8/9 9:44:50,86.35,22.80,192.19,1827.56,3833.01,0,0,0,11,1,2024-08-09T09:44:50Z
23999,1723196692,2024/8/9 9:44:52,86.29,22.87,186.94,1828.50,3828.12,0,0,0,12,1,2024-08-09T09:44:52Z
25999,1723196694,2024/8/9 9:44:54,86.20,22.87,184.31,1828.50,3837.89,0,0,0,13,1,2024-08-09T09:44:54Z
27999,1723196696,2024/8/9 9:44:56,86.19,22.88,181.69,1828.69,3833.01,0,0,0,14,1,2024-08-09T09:44:56Z
30000,1723196698,2024/8/9 9:44:58,86.18,22.91,179.81,1829.25,3833.01,0,0,0,15,1,2024-08-09T09:44:58Z
31998,1723196700,2024/8/9 9:45:0,86.17,22.96,178.31,1829.81,3842.77,0,0,0,16,1,2024-08-09T09:45:00Z
33999,1723196702,2024/8/9 9:45:2,86.32,23.02,177.38,1830.75,3828.12,0,0,0,17,1,2024-08-09T09:45:02Z
35998,1723196704,2024/8/9 9:45:4,86.60,23.03,177.19,1831.50,3837.89,0,0,0,18,1,2024-08-09T09:45:04Z
37999,1723196706,2024/8/9 9:45:6,86.73,23.05,177.38,1832.63,3818.36,0,0,0,19,1,2024-08-09T09:45:06Z
39999,1723196708,2024/8/9 9:45:8,86.77,23.09,177.94,1833.38,3833.01,0,0,0,20,1,2024-08-09T09:45:08Z
41999,1723196710,2024/8/9 9:45:10,86.64,23.07,177.75,1833.56,3833.01,0,0,0,21,1,2024-08-09T09:45:10Z
43999,1723196712,2024/8/9 9:45:12,86.26,23.07,177.94,1833.75,3828.12,0,0,0,22,1,2024-08-09T09:45:12Z
46000,1723196714,2024/8/9 9:45:14,85.93,23.07,178.5,1834.13,3828.12,0,0,0,23,1,2024-08-09T09:45:14Z
48000,1723196716,2024/8/9 9:45:16,85.66,23.10,178.88,1834.88,3828.12,0,0,0,24,1,2024-08-09T09:45:16Z
49999,1723196718,2024/8/9 9:45:18,85.43,23.10,179.44,1835.25,3828.12,0,0,0,25,1,2024-08-09T09:45:18Z
51999,1723196720,2024/8/9 9:45:20,85.26,23.13,180.19,1835.63,3833.01,0,0,0,26,1,2024-08-09T09:45:20Z
53999,1723196722,2024/8/9 9:45:22,85.13,23.12,181.13,1836.19,3823.24,0,0,0,27,1,2024-08-09T09:45:22Z
55999,1723196724,2024/8/9 9:45:24,85.08,23.17,182.06,1836.56,3828.12,0,0,0,28,1,2024-08-09T09:45:24Z
57998,1723196726,2024/8/9 9:45:26,85.03,23.17,183,1837.13,3833.01,0,0,0,29,1,2024-08-09T09:45:26Z
59999,1723196728,2024/8/9 9:45:28,85.00,23.19,184.31,1837.69,3823.24,0,0,0,30,1,2024-08-09T09:45:28Z
62000,1723196730,2024/8/9 9:45:30,84.94,23.21,185.63,1838.25,3828.12,0,0,0,31,1,2024-08-09T09:45:30Z
63998,1723196732,2024/8/9 9:45:32,84.86,23.21,186.94,1838.63,3842.77,0,0,0,32,1,2024-08-09T09:45:32Z
65999,1723196734,2024/8/9 9:45:34,84.71,23.21,188.25,1839.38,3823.24,0,0,0,33,1,2024-08-09T09:45:34Z
67999,1723196736,2024/8/9 9:45:36,84.63,23.23,189.56,1840.13,3828.12,0,0,0,34,1,2024-08-09T09:45:36Z
69999,1723196738,2024/8/9 9:45:38,84.55,23.26,190.88,1840.69,3828.12,0,0,0,35,1,2024-08-09T09:45:38Z
72000,1723196740,2024/8/9 9:45:40,84.49,23.28,192,1841.44,3828.12,0,0,0,36,1,2024-08-09T09:45:40Z
74000,1723196742,2024/8/9 9:45:42,84.50,23.32,193.13,1842.38,3833.01,0,0,0,37,1,2024-08-09T09:45:42Z
75999,1723196744,2024/8/9 9:45:44,84.60,23.37,194.25,1843.50,3823.24,0,0,0,38,1,2024-08-09T09:45:44Z
78000,1723196746,2024/8/9 9:45:46,84.82,23.37,195.19,1844.44,3833.01,0,0,0,39,1,2024-08-09T09:45:46Z
79998,1723196748,2024/8/9 9:45:48,84.96,23.44,196.31,1845.56,3828.12,0,0,0,40,1,2024-08-09T09:45:48Z
81999,1723196750,2024/8/9 9:45:50,85.21,23.48,197.44,1846.88,3818.36,0,0,0,41,1,2024-08-09T09:45:50Z
83999,1723196752,2024/8/9 9:45:52,85.56,23.55,198.56,1848.56,3833.01,0,0,0,42,1,2024-08-09T09:45:52Z
85999,1723196754,2024/8/9 9:45:54,85.67,23.55,200.06,1849.13,3833.01,0,0,0,43,1,2024-08-09T09:45:54Z
87999,1723196756,2024/8/9 9:45:56,85.60,23.64,201,1850.81,3828.12,0,0,0,44,1,2024-08-09T09:45:56Z
90000,1723196758,2024/8/9 9:45:58,85.21,23.66,202.31,1851.38,3823.24,0,0,0,45,1,2024-08-09T09:45:58Z
91999,1723196760,2024/8/9 9:46:0,84.77,23.67,203.44,1852.50,3823.24,0,0,0,46,1,2024-08-09T09:46:00Z
93999,1723196762,2024/8/9 9:46:2,84.49,23.73,204.56,1853.25,3828.12,0,0,0,47,1,2024-08-09T09:46:02Z
96000,1723196764,2024/8/9 9:46:4,84.49,23.76,205.31,1854.19,3823.24,0,0,0,48,1,2024-08-09T09:46:04Z
97999,1723196766,2024/8/9 9:46:6,84.50,23.79,206.25,1854.94,3833.01,0,0,0,49,1,2024-08-09T09:46:06Z
99999,1723196768,2024/8/9 9:46:8,84.43,23.84,207.19,1855.88,3833.01,0,0,0,50,1,2024-08-09T09:46:08Z
101999,1723196770,2024/8/9 9:46:10,84.42,23.86,208.13,1856.63,3828.12,0,0,0,51,1,2024-08-09T09:46:10Z
104000,1723196772,2024/8/9 9:46:12,84.61,23.89,209.44,1857.56,3833.01,0,0,0,52,1,2024-08-09T09:46:12Z
105999,1723196774,2024/8/9 9:46:14,84.51,23.96,210.38,1858.69,3813.48,0,0,0,53,1,2024-08-09T09:46:14Z
107999,1723196776,2024/8/9 9:46:16,83.68,24.00,211.13,1859.25,3828.12,0,0,0,54,1,2024-08-09T09:46:16Z
109999,1723196778,2024/8/9 9:46:18,82.38,24.02,212.63,1859.81,3818.36,0,0,0,55,1,2024-08-09T09:46:18Z
111998,1723196780,2024/8/9 9:46:20,81.19,24.05,214.31,1860.56,3833.01,0,0,0,56,1,2024-08-09T09:46:20Z
113999,1723196782,2024/8/9 9:46:22,80.03,24.06,215.81,1861.31,3833.01,0,0,0,57,1,2024-08-09T09:46:22Z
115999,1723196784,2024/8/9 9:46:24,79.13,24.10,217.5,1862.25,3823.24,0,0,0,58,1,2024-08-09T09:46:24Z
117999,1723196786,2024/8/9 9:46:26,78.59,24.16,219.19,1863.00,3828.12,0,0,0,59,1,2024-08-09T09:46:26Z
119999,1723196788,2024/8/9 9:46:28,78.07,24.16,221.06,1863.94,3833.01,0,0,0,60,1,2024-08-09T09:46:28Z
121999,1723196790,2024/8/9 9:46:30,77.51,24.18,222.94,1864.69,3828.12,0,0,0,61,1,2024-08-09T09:46:30Z
123999,1723196792,2024/8/9 9:46:32,77.29,24.25,224.81,1865.63,3823.24,0,0,0,62,1,2024-08-09T09:46:32Z
125999,1723196794,2024/8/9 9:46:34,76.82,24.25,226.5,1866.56,3823.24,0,0,0,63,1,2024-08-09T09:46:34Z
127998,1723196796,2024/8/9 9:46:36,76.84,24.26,228.19,1867.31,3828.12,0,0,0,64,1,2024-08-09T09:46:36Z
129999,1723196798,2024/8/9 9:46:38,76.90,24.30,229.5,1868.25,3828.12,0,0,0,65,1,2024-08-09T09:46:38Z
131999,1723196800,2024/8/9 9:46:40,76.61,24.29,230.63,1869.19,3818.36,0,0,0,66,1,2024-08-09T09:46:40Z
133999,1723196802,2024/8/9 9:46:42,76.55,24.37,231.56,1869.94,3818.36,0,0,0,67,1,2024-08-09T09:46:42Z
135999,1723196804,2024/8/9 9:46:44,76.87,24.36,232.88,1870.88,3828.12,0,0,0,68,1,2024-08-09T09:46:44Z
137999,1723196806,2024/8/9 9:46:46,76.72,24.38,233.63,1871.63,3828.12,0,0,0,69,1,2024-08-09T09:46:46Z
139999,1723196808,2024/8/9 9:46:48,76.44,24.39,234.75,1872.19,3833.01,0,0,0,70,1,2024-08-09T09:46:48Z
142000,1723196810,2024/8/9 9:46:50,76.09,24.43,235.69,1873.13,3833.01,0,0,0,71,1,2024-08-09T09:46:50Z
143998,1723196812,2024/8/9 9:46:52,75.61,24.44,236.63,1873.50,3818.36,0,0,0,72,1,2024-08-09T09:46:52Z
145999,1723196814,2024/8/9 9:46:54,75.13,24.47,237.94,1874.06,3823.24,0,0,0,73,1,2024-08-09T09:46:54Z
147999,1723196816,2024/8/9 9:46:56,74.66,24.50,238.88,1875.00,3818.36,0,0,0,74,1,2024-08-09T09:46:56Z
