SN: 20240008
Software version: 3.0

3999,1723801453,2024/8/16 9:44:13,83.78,24.36,829.88,1844.81,3413.09,0,0,0,2,1,2024-08-16T09:44:13Z
5999,1723801455,2024/8/16 9:44:15,83.97,24.40,537.56,1845.56,3417.97,0,0,0,3,1,2024-08-16T09:44:15Z
7999,1723801457,2024/8/16 9:44:17,84.05,24.39,386.44,1845.75,3413.09,0,0,0,4,1,2024-08-16T09:44:17Z
9999,1723801459,2024/8/16 9:44:19,83.80,24.42,323.81,1845.94,3408.2,0,0,0,5,1,2024-08-16T09:44:19Z
11999,1723801461,2024/8/16 9:44:21,83.28,24.40,287.44,1845.94,3417.97,0,0,0,6,1,2024-08-16T09:44:21Z
13999,1723801463,2024/8/16 9:44:23,82.51,24.40,262.88,1846.13,3417.97,0,0,0,7,1,2024-08-16T09:44:23Z
15998,1723801465,2024/8/16 9:44:25,82.05,24.42,245.44,1846.13,3403.32,0,0,0,8,1,2024-08-16T09:44:25Z
17998,1723801467,2024/8/16 9:44:27,81.84,24.41,232.88,1846.31,3427.73,0,0,0,9,1,2024-08-16T09:44:27Z
19999,1723801469,2024/8/16 9:44:29,81.66,24.42,223.69,1846.50,3422.85,0,0,0,10,1,2024-08-16T09:44:29Z
21999,1723801471,2024/8/16 9:44:31,81.51,24.44,216.75,1846.69,3417.97,0,0,0,11,1,2024-08-16T09:44:31Z
23999,1723801473,2024/8/16 9:44:33,81.41,24.46,211.69,1846.69,3413.09,0,0,0,12,1,2024-08-16T09:44:33Z
25999,1723801475,2024/8/16 9:44:35,81.28,24.46,207.75,1847.06,3417.97,0,0,0,13,1,2024-08-16T09:44:35Z
27999,1723801477,2024/8/16 9:44:37,81.13,24.48,205.13,1847.25,3417.97,0,0,0,14,1,2024-08-16T09:44:37Z
29999,1723801479,2024/8/16 9:44:39,81.00,24.48,202.88,1847.44,3417.97,0,0,0,15,1,2024-08-16T09:44:39Z
31998,1723801481,2024/8/16 9:44:41,80.86,24.47,201.56,1847.63,3417.97,0,0,0,16,1,2024-08-16T09:44:41Z
33999,1723801483,2024/8/16 9:44:43,80.70,24.49,200.44,1848.00,3413.09,0,0,0,17,1,2024-08-16T09:44:43Z
35998,1723801485,2024/8/16 9:44:45,80.56,24.50,200.06,1848.19,3417.97,0,0,0,18,1,2024-08-16T09:44:45Z
37999,1723801487,2024/8/16 9:44:47,80.37,24.51,199.69,1848.56,3417.97,0,0,0,19,1,2024-08-16T09:44:47Z
39999,1723801489,2024/8/16 9:44:49,80.17,24.51,199.69,1848.75,3427.73,0,0,0,20,1,2024-08-16T09:44:49Z
41999,1723801491,2024/8/16 9:44:51,79.93,24.53,200.06,1849.13,3427.73,0,0,0,21,1,2024-08-16T09:44:51Z
43999,1723801493,2024/8/16 9:44:53,79.68,24.54,200.44,1849.31,3417.97,0,0,0,22,1,2024-08-16T09:44:53Z
45999,1723801495,2024/8/16 9:44:55,79.41,24.54,201,1849.88,3417.97,0,0,0,23,1,2024-08-16T09:44:55Z
47998,1723801497,2024/8/16 9:44:57,79.10,24.53,201.75,1849.88,3413.09,0,0,0,24,1,2024-08-16T09:44:57Z
49998,1723801499,2024/8/16 9:44:59,78.84,24.54,202.69,1850.63,3413.09,0,0,0,25,1,2024-08-16T09:44:59Z
51999,1723801501,2024/8/16 9:45:1,78.53,24.58,203.44,1851.00,3408.2,0,0,0,26,1,2024-08-16T09:45:01Z
53999,1723801503,2024/8/16 9:45:3,78.20,24.58,204.56,1851.38,3422.85,0,0,0,27,1,2024-08-16T09:45:03Z
55999,1723801505,2024/8/16 9:45:5,77.92,24.62,205.69,1851.94,3422.85,0,0,0,28,1,2024-08-16T09:45:05Z
57999,1723801507,2024/8/16 9:45:7,77.61,24.62,206.81,1852.13,3417.97,0,0,0,29,1,2024-08-16T09:45:07Z
59999,1723801509,2024/8/16 9:45:9,77.31,24.63,207.94,1852.88,3422.85,0,0,0,30,1,2024-08-16T09:45:09Z
61999,1723801511,2024/8/16 9:45:11,77.00,24.62,209.06,1853.44,3417.97,0,0,0,31,1,2024-08-16T09:45:11Z
64000,1723801513,2024/8/16 9:45:13,76.74,24.64,210.38,1853.81,3413.09,0,0,0,32,1,2024-08-16T09:45:13Z
65999,1723801515,2024/8/16 9:45:15,76.49,24.65,211.69,1854.38,3413.09,0,0,0,33,1,2024-08-16T09:45:15Z
67999,1723801517,2024/8/16 9:45:17,76.24,24.67,213.19,1854.94,3417.97,0,0,0,34,1,2024-08-16T09:45:17Z
70000,1723801519,2024/8/16 9:45:19,76.00,24.66,214.5,1855.50,3422.85,0,0,0,35,1,2024-08-16T09:45:19Z
71999,1723801521,2024/8/16 9:45:21,75.82,24.68,215.81,1855.88,3427.73,0,0,0,36,1,2024-08-16T09:45:21Z
74000,1723801523,2024/8/16 9:45:23,75.80,24.68,217.13,1856.44,3417.97,0,0,0,37,1,2024-08-16T09:45:23Z
75999,1723801525,2024/8/16 9:45:25,76.32,24.72,218.25,1857.19,3422.85,0,0,0,38,1,2024-08-16T09:45:25Z
78000,1723801527,2024/8/16 9:45:27,78.05,24.78,218.63,1858.13,3422.85,0,0,0,39,1,2024-08-16T09:45:27Z
80000,1723801529,2024/8/16 9:45:29,79.71,24.80,219.94,1859.06,3417.97,0,0,0,40,1,2024-08-16T09:45:29Z
81999,1723801531,2024/8/16 9:45:31,80.74,24.81,221.06,1859.81,3422.85,0,0,0,41,1,2024-08-16T09:45:31Z
83999,1723801533,2024/8/16 9:45:33,81.13,24.86,222,1860.38,3417.97,0,0,0,42,1,2024-08-16T09:45:33Z
85999,1723801535,2024/8/16 9:45:35,81.23,24.86,222.19,1860.94,3417.97,0,0,0,43,1,2024-08-16T09:45:35Z
87999,1723801537,2024/8/16 9:45:37,80.96,24.88,222.38,1861.31,3417.97,0,0,0,44,1,2024-08-16T09:45:37Z
89999,1723801539,2024/8/16 9:45:39,80.31,24.87,222.19,1861.88,2871.09,0,0,0,45,1,2024-08-16T09:45:39Z
91999,1723801541,2024/8/16 9:45:41,79.59,24.86,222.56,1862.44,2871.09,0,0,0,46,1,2024-08-16T09:45:41Z
