
SN: 20240004
Software version: 3.0

millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
3998, 1721111133, 2024/7/16 6:25:33, 58.56, 21.77, 369.56, 1860.19, 3774.41, 0.00, 0.00, 0.00, 1, 1
5999, 1721111135, 2024/7/16 6:25:35, 58.18, 21.77, 306.75, 1860.19, 3774.41, 0.00, 0.00, 0.00, 2, 1
7999, 1721111137, 2024/7/16 6:25:37, 57.84, 21.78, 264.38, 1860.38, 3774.41, 0.00, 0.00, 0.00, 3, 1
9999, 1721111139, 2024/7/16 6:25:39, 57.77, 21.77, 238.31, 1860.38, 3779.30, 0.00, 0.00, 0.00, 4, 1
11999, 1721111141, 2024/7/16 6:25:41, 57.68, 21.78, 222.56, 1860.38, 3769.53, 0.00, 0.00, 0.00, 5, 1
13999, 1721111143, 2024/7/16 6:25:43, 57.40, 21.78, 213.00, 1860.56, 3774.41, 0.00, 0.00, 0.00, 6, 1
15998, 1721111145, 2024/7/16 6:25:45, 57.17, 21.77, 207.38, 1860.56, 3769.53, 0.00, 0.00, 0.00, 7, 1
17999, 1721111147, 2024/7/16 6:25:47, 56.92, 21.80, 204.19, 1860.56, 3774.41, 0.00, 0.00, 0.00, 8, 1
19999, 1721111149, 2024/7/16 6:25:49, 56.71, 21.80, 202.50, 1860.56, 3774.41, 0.00, 0.00, 0.00, 9, 1
21999, 1721111151, 2024/7/16 6:25:51, 56.55, 21.80, 201.94, 1860.75, 3774.41, 0.00, 0.00, 0.00, 10, 1
23999, 1721111153, 2024/7/16 6:25:53, 56.42, 21.79, 202.13, 1860.94, 3769.53, 0.00, 0.00, 0.00, 11, 1
25999, 1721111155, 2024/7/16 6:25:55, 56.37, 21.79, 202.69, 1861.13, 3774.41, 0.00, 0.00, 0.00, 12, 1
28000, 1721111157, 2024/7/16 6:25:57, 56.31, 21.79, 203.63, 1861.13, 3779.30, 0.00, 0.00, 0.00, 13, 1
29999, 1721111159, 2024/7/16 6:25:59, 56.29, 21.80, 204.75, 1861.31, 3779.30, 0.00, 0.00, 0.00, 14, 1
32000, 1721111161, 2024/7/16 6:26:1, 56.19, 21.80, 206.06, 1861.50, 3769.53, 0.00, 0.00, 0.00, 15, 1
33998, 1721111163, 2024/7/16 6:26:3, 56.17, 21.80, 207.38, 1861.69, 3769.53, 0.00, 0.00, 0.00, 16, 1
35998, 1721111165, 2024/7/16 6:26:5, 56.12, 21.81, 208.88, 1862.06, 3779.30, 0.00, 0.00, 0.00, 17, 1
38000, 1721111167, 2024/7/16 6:26:7, 56.08, 21.84, 210.38, 1862.06, 3774.41, 0.00, 0.00, 0.00, 18, 1
39999, 1721111169, 2024/7/16 6:26:9, 56.08, 21.83, 212.06, 1862.44, 3779.30, 0.00, 0.00, 0.00, 19, 1
41999, 1721111171, 2024/7/16 6:26:11, 56.08, 21.83, 213.75, 1862.63, 3769.53, 0.00, 0.00, 0.00, 20, 1
43999, 1721111173, 2024/7/16 6:26:13, 55.99, 21.84, 215.44, 1863.00, 3774.41, 0.00, 0.00, 0.00, 21, 1
