
SN: 20240001
Software version: 3.0

millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
3998, 1722931681, 2024/8/6 8:8:1, 71.30, 18.62, 721.69, 1739.25, 3789.06, 0.00, 0.00, 0.00, 1, 1
5999, 1722931683, 2024/8/6 8:8:3, 71.64, 18.64, 363.19, 1739.63, 3789.06, 0.00, 0.00, 0.00, 2, 1
7999, 1722931685, 2024/8/6 8:8:5, 71.79, 18.65, 285.00, 1739.81, 3789.06, 0.00, 0.00, 0.00, 3, 1
9999, 1722931687, 2024/8/6 8:8:7, 71.57, 18.64, 246.38, 1740.19, 3784.18, 0.00, 0.00, 0.00, 4, 1
11999, 1722931689, 2024/8/6 8:8:9, 71.11, 18.64, 224.63, 1740.38, 3793.95, 0.00, 0.00, 0.00, 5, 1
13999, 1722931691, 2024/8/6 8:8:11, 70.72, 18.66, 211.13, 1740.56, 3793.95, 0.00, 0.00, 0.00, 6, 1
15998, 1722931693, 2024/8/6 8:8:13, 70.49, 18.63, 202.88, 1740.75, 3793.95, 0.00, 0.00, 0.00, 7, 1
17999, 1722931695, 2024/8/6 8:8:15, 70.29, 18.64, 197.63, 1740.94, 3789.06, 0.00, 0.00, 0.00, 8, 1
19999, 1722931697, 2024/8/6 8:8:17, 70.06, 18.65, 194.44, 1740.94, 3793.95, 0.00, 0.00, 0.00, 9, 1
21999, 1722931699, 2024/8/6 8:8:19, 69.83, 18.66, 192.75, 1741.31, 3793.95, 0.00, 0.00, 0.00, 10, 1
23999, 1722931701, 2024/8/6 8:8:21, 69.69, 18.67, 191.81, 1741.50, 3793.95, 0.00, 0.00, 0.00, 11, 1
25999, 1722931703, 2024/8/6 8:8:23, 69.43, 18.67, 191.44, 1741.69, 3798.83, 0.00, 0.00, 0.00, 12, 1
28000, 1722931705, 2024/8/6 8:8:25, 69.04, 18.67, 191.63, 1741.69, 3798.83, 0.00, 0.00, 0.00, 13, 1
29999, 1722931707, 2024/8/6 8:8:27, 68.75, 18.68, 192.19, 1742.06, 3789.06, 0.00, 0.00, 0.00, 14, 1
32000, 1722931709, 2024/8/6 8:8:29, 68.53, 18.70, 192.94, 1742.44, 3789.06, 0.00, 0.00, 0.00, 15, 1
33998, 1722931711, 2024/8/6 8:8:31, 68.44, 18.70, 193.69, 1742.63, 3798.83, 0.00, 0.00, 0.00, 16, 1
35999, 1722931713, 2024/8/6 8:8:33, 68.32, 18.71, 194.81, 1742.81, 3793.95, 0.00, 0.00, 0.00, 17, 1
37998, 1722931715, 2024/8/6 8:8:35, 68.16, 18.69, 195.94, 1743.00, 3793.95, 0.00, 0.00, 0.00, 18, 1
39999, 1722931717, 2024/8/6 8:8:37, 68.02, 18.69, 197.06, 1743.38, 3793.95, 0.00, 0.00, 0.00, 19, 1
42000, 1722931719, 2024/8/6 8:8:39, 67.85, 18.69, 198.56, 1743.75, 3793.95, 0.00, 0.00, 0.00, 20, 1
43999, 1722931721, 2024/8/6 8:8:41, 67.74, 18.71, 199.69, 1743.94, 3798.83, 0.00, 0.00, 0.00, 21, 1
