
SN: 20240001
Software version: 3.0

millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
3999, 1721903325, 2024/7/25 10:28:45, 60.68, 27.13, 540.00, 1863.38, 3813.48, 0.00, 0.00, 0.00, 1, 1
5999, 1721903327, 2024/7/25 10:28:47, 60.71, 27.13, 421.50, 1863.75, 3813.48, 0.00, 0.00, 0.00, 2, 1
7999, 1721903329, 2024/7/25 10:28:49, 61.10, 27.12, 361.13, 1864.13, 3808.59, 0.00, 0.00, 0.00, 3, 1
10000, 1721903331, 2024/7/25 10:28:51, 61.15, 27.14, 317.06, 1864.50, 3808.59, 0.00, 0.00, 0.00, 4, 1
11999, 1721903333, 2024/7/25 10:28:53, 61.23, 27.15, 286.88, 1864.69, 3813.48, 0.00, 0.00, 0.00, 5, 1
13999, 1721903335, 2024/7/25 10:28:55, 61.19, 27.15, 266.63, 1864.88, 3808.59, 0.00, 0.00, 0.00, 6, 1
15998, 1721903337, 2024/7/25 10:28:57, 61.10, 27.17, 253.31, 1865.06, 3808.59, 0.00, 0.00, 0.00, 7, 1
17999, 1721903339, 2024/7/25 10:28:59, 61.07, 27.19, 244.31, 1865.44, 3808.59, 0.00, 0.00, 0.00, 8, 1
19998, 1721903341, 2024/7/25 10:29:1, 61.37, 27.18, 238.31, 1865.81, 3808.59, 0.00, 0.00, 0.00, 9, 1
21999, 1721903343, 2024/7/25 10:29:3, 61.92, 27.21, 234.19, 1866.19, 3813.48, 0.00, 0.00, 0.00, 10, 1
23999, 1721903345, 2024/7/25 10:29:5, 62.50, 27.20, 231.75, 1866.19, 3808.59, 0.00, 0.00, 0.00, 11, 1
25999, 1721903347, 2024/7/25 10:29:7, 62.73, 27.21, 230.44, 1866.56, 3808.59, 0.00, 0.00, 0.00, 12, 1
27999, 1721903349, 2024/7/25 10:29:9, 62.84, 27.23, 229.69, 1866.75, 3813.48, 0.00, 0.00, 0.00, 13, 1
29999, 1721903351, 2024/7/25 10:29:11, 63.00, 27.22, 229.69, 1867.13, 3808.59, 0.00, 0.00, 0.00, 14, 1
32000, 1721903353, 2024/7/25 10:29:13, 62.63, 27.23, 229.88, 1867.31, 3808.59, 0.00, 0.00, 0.00, 15, 1
33998, 1721903355, 2024/7/25 10:29:15, 61.77, 27.25, 231.00, 1867.88, 3813.48, 0.00, 0.00, 0.00, 16, 1
35999, 1721903357, 2024/7/25 10:29:17, 61.24, 27.28, 232.13, 1868.06, 3808.59, 0.00, 0.00, 0.00, 17, 1
37998, 1721903359, 2024/7/25 10:29:19, 60.96, 27.27, 233.06, 1868.25, 3808.59, 0.00, 0.00, 0.00, 18, 1
